ratingKey,title,addedAt,duration,durationHuman,guid,playlistType,smart,summary,type,items.addedAt,items.audienceRating,items.audienceRatingImage,items.contentRating,items.duration,items.durationHuman,items.editionTitle,items.episodeNumber,items.grandparentGuid,items.grandparentRatingKey,items.grandparentTitle,items.guid,items.hasCommercialMarker,items.hasCreditsMarker,items.hasIntroMarker,items.locations,items.originalTitle,items.originallyAvailableAt,items.parentGuid,items.parentRatingKey,items.parentTitle,items.parentYear,items.rating,items.ratingImage,items.ratingKey,items.seasonEpisode,items.seasonNumber,items.studio,items.summary,items.tagline,items.title,items.titleSort,items.type,items.userRating,items.year,items.media.aspectRatio,items.media.audioChannels,items.media.audioCodec,items.media.audioProfile,items.media.bitrate,items.media.container,items.media.duration,items.media.hdr,items.media.height,items.media.isOptimizedVersion,items.media.videoCodec,items.media.videoFrameRate,items.media.videoProfile,items.media.videoResolution,items.media.width
,,,,,,,,,,2024-10-26T14:55:53,9.4,rottentomatoes://image.rating.upright,R,7753214,2 hrs 9 mins,,,,,,plex://movie/5d776c8a23d5a3001f51c946,,TRUE,,/volume1/PLEX_MEDIA/Genres/Superhero/MARVEL/Deadpool.and.Wolverine.2024.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv,,7/24/2024,,,,,7.8,rottentomatoes://image.rating.ripe,35484,,,Marvel Studios,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",Come together.,Deadpool & Wolverine,Deadpool & Wolverine,movie,,2024,2.35,6,ac3,,1552,mkv,7753214,FALSE,800,FALSE,h264,24p,high,1080,1920
,,,,,,,,,,2024-03-05T09:16:48,8.5,rottentomatoes://image.rating.upright,R,8039615,2 hrs 14 mins,,,,,,plex://movie/5d776c1c51dd69001fe37d4f,,FALSE,,/volume1/PLEX_MEDIA/Genres/Superhero/MARVEL/Deadpool 2 (2018).mp4,,5/15/2018,,,,,8.4,rottentomatoes://image.rating.ripe,7904,,,Maximum Effort,"After losing Vanessa (Morena Baccarin), the love of his life, fourth-wall-breaking mercenary Wade Wilson, aka Deadpool (Ryan Reynolds), must assemble a team and protect a young mutant Russell Collins, aka Firefist (Julian Dennison), from Cable (Josh Brolin), a no-nonsense, dangerous cyborg from the future, and must also learn the most important lesson of all: to be part of a family again.",Prepare for the Second Coming.,Deadpool 2,Deadpool 2,movie,,2018,2.35,2,aac,lc,2284,mp4,8039615,FALSE,800,FALSE,h264,24p,high,1080,1920
,,,,,,,,,,2024-03-05T09:16:58,8.6,rottentomatoes://image.rating.upright,PG-13,6621240,1 hr 50 mins,,,,,,plex://movie/5d776b05ad5437001f7902ac,,FALSE,,/volume1/PLEX_MEDIA/Genres/Superhero/MARVEL/Marvel Cinematic Universe/Doctor Strange.mp4,,10/25/2016,,,,,8.9,rottentomatoes://image.rating.ripe,8154,,,Marvel Studios,"While on a journey of physical and spiritual healing, a brilliant neurosurgeon is drawn into the world of the mystic arts.",The impossibilities are endless.,Doctor Strange,Doctor Strange,movie,,2016,2.35,2,aac,lc,1093,mp4,6621240,FALSE,536,FALSE,h264,PAL,high,720,1280
,,,,,,,,,,2024-03-05T09:16:58,8.5,rottentomatoes://image.rating.upright,PG-13,7591274,2 hrs 7 mins,,,,,,plex://movie/5d776d4796b655001fe44b28,,FALSE,,/volume1/PLEX_MEDIA/Genres/Superhero/MARVEL/Marvel Cinematic Universe/Doctor.Strange.In.The.Multiverse.Of.Madness.2022.1080p.WEBRip.x264.AAC5.1-[YTS.MX].mp4,,5/4/2022,,,,,7.3,rottentomatoes://image.rating.ripe,8155,,,Marvel Studios,"Doctor Strange teams up with a mysterious teenage girl from his dreams who can travel across multiverses, to battle multiple threats, including other-universe versions of himself, which threaten to wipe out millions across the multiverse. They seek help from Wanda the Scarlet Witch, Wong and others.",Enter a new dimension of Strange.,Doctor Strange in the Multiverse of Madness,Doctor Strange 2,movie,,2022,2.35,6,aac,lc,2634,mp4,7591274,FALSE,804,FALSE,h264,24p,high,1080,1920
,,,,,,,,,,2025-02-22T06:55:37,7.7,rottentomatoes://image.rating.upright,R,7674248,2 hrs 8 mins,,,,,,plex://movie/5d776b417a53e9001e71f6d1,,TRUE,,/volume1/PLEX_MEDIA/Genres/Action/The.Accountant.2016.720p.BRRip.x264.AAC-ETRG.mp4,,10/13/2016,,,,,5.3,rottentomatoes://image.rating.rotten,35722,,,Zero Gravity Management,"As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities, and the body count starts to rise.",Calculate your choices.,The Accountant,Accountant,movie,,2016,2.35,2,aac,lc,1046,mp4,7674248,FALSE,536,FALSE,h264,24p,high,720,1280
,,,,,,,,,,2025-04-05T07:27:38,9.6,rottentomatoes://image.rating.upright,R,7133481,1 hr 59 mins,,,,,,plex://movie/5d7768242ec6b5001f6ba12d,,TRUE,,/volume1/PLEX_MEDIA/Genres/Drama/American History X (1998) 1080p BluRay 5.1Ch x265 HEVC SUJAIDR.mkv,,7/1/1998,,,,,8.4,rottentomatoes://image.rating.ripe,35864,,,New Line Cinema,"Living a life marked by violence, neo-Nazi Derek finally goes to prison after killing two black youths. Upon his release, Derek vows to change; he hopes to prevent his brother, Danny, who idolizes Derek, from following in his footsteps.",Some Legacies Must End.,American History X,American History X,movie,,1998,1.78,6,aac,lc,2272,mkv,7133481,FALSE,1080,FALSE,hevc,24p,main,1080,1920
,,,,,,,,,,2024-03-05T09:16:53,8.5,rottentomatoes://image.rating.upright,PG-13,7026942,1 hr 57 mins,,,,,,plex://movie/5d77690f7a53e9001e6e05a8,,FALSE,,/volume1/PLEX_MEDIA/Genres/Superhero/MARVEL/Marvel Cinematic Universe/Ant-Man.mp4,,7/14/2015,,,,,8.3,rottentomatoes://image.rating.ripe,8036,,,Marvel Studios,"Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, pull off a plan that will save the world.",Heroes don't get any bigger.,Ant-Man,Ant-Man 1,movie,,2015,1.85,2,aac,lc,1095,mp4,7026942,FALSE,688,FALSE,h264,24p,high,720,1280
,,,,,,,,,,2024-03-05T09:16:53,7.9,rottentomatoes://image.rating.upright,PG-13,7085802,1 hr 58 mins,,,,,,plex://movie/5d776be596b655001fe1f7fa,,FALSE,,/volume1/PLEX_MEDIA/Genres/Superhero/MARVEL/Marvel Cinematic Universe/Ant-Man and the Wasp.mp4,,7/4/2018,,,,,8.7,rottentomatoes://image.rating.ripe,8035,,,Marvel Studios,"As Scott Lang balances being both a superhero and a father, Hope van Dyne and Dr. Hank Pym present an urgent new mission that finds the Ant-Man fighting alongside The Wasp to uncover secrets from their past.",Real heroes. Not actual size.,Ant-Man and the Wasp,Ant-Man and the Wasp,movie,,2018,2.35,2,aac,lc,1184,mp4,7085802,FALSE,534,FALSE,h264,24p,high,720,1280
,,,,,,,,,,2024-03-17T22:29:26,8.2,rottentomatoes://image.rating.upright,PG-13,7474186,2 hrs 5 mins,,,,,,plex://movie/5e161a83bea6ac004126e148,,FALSE,,/volume1/PLEX_MEDIA/Genres/Superhero/MARVEL/Marvel Cinematic Universe/Ant-Man.And.The.Wasp.Quantumania.2023.1080p.WEBRip.x264.AAC5.1-[YTS.MX].mp4,,2/15/2023,,,,,4.6,rottentomatoes://image.rating.rotten,28773,,,Marvel Studios,"Scott Lang and Hope Van Dyne are dragged into the Quantum Realm, along with Hope's parents and Scott's daughter Cassie. Together they must find a way to escape, but what secrets is Hope's mother hiding? And who is the mysterious Kang?",Witness the beginning of a new dynasty.,Ant-Man and the Wasp: Quantumania,Ant-Man and the Wasp: Quantumania,movie,,2023,2.35,6,aac,lc,2633,mp4,7474186,FALSE,804,FALSE,h264,24p,high,1080,1920
,,,,,,,,,,2024-03-05T09:17:06,7.2,rottentomatoes://image.rating.upright,PG-13,7892760,2 hrs 12 mins,,,,,,plex://movie/5d776b329ab5440021508861,,FALSE,,/volume1/PLEX_MEDIA/Genres/Superhero/DC COMICS/Aquaman 2018 720p PROPER HD-TC HQ X264-SeeHD.mkv,,12/7/2018,,,,,6.6,rottentomatoes://image.rating.ripe,8403,,,Warner Bros. Pictures,"Arthur Curry, the human-born heir to the underwater kingdom of Atlantis, goes on a quest to prevent a war between the worlds of ocean and land.",Home is calling.,Aquaman,Aquaman,movie,,2018,2.2,2,aac,lc,3184,mkv,7892760,FALSE,568,FALSE,h264,PAL,high,720,1280
,,,,,,,,,,2024-03-24T20:46:04,8.1,rottentomatoes://image.rating.upright,PG-13,7447274,2 hrs 4 mins,,,,,,plex://movie/5d7770b2594b2b001e74fb7e,,FALSE,,/volume1/PLEX_MEDIA/Genres/Superhero/DC COMICS/Aquaman.And.The.Lost.Kingdom.2023.1080p.WEBRip.x264.AAC5.1-[YTS.MX].mp4,,12/20/2023,,,,,3.4,rottentomatoes://image.rating.rotten,28977,,,Warner Bros. Pictures,"Seeking retribution for his father's demise, Black Manta wields the might of the Black Trident, posing a notable challenge. In defense of Atlantis, Aquaman allies with his captive sibling, aiming to safeguard their kingdom.",The tide is turning.,Aquaman and the Lost Kingdom,Aquaman and the Lost Kingdom,movie,,2023,1.78,6,aac,lc,2633,mp4,7447274,FALSE,1080,FALSE,h264,24p,high,1080,1920
,,,,,,,,,,2024-03-05T09:17:02,9.1,rottentomatoes://image.rating.upright,PG-13,8574975,2 hrs 23 mins,,,,,,plex://movie/5d77684d61141d001fb181b9,,FALSE,,/volume1/PLEX_MEDIA/Genres/Superhero/MARVEL/Marvel Cinematic Universe/The Avengers.mp4,,4/25/2012,,,,,9.1,rottentomatoes://image.rating.ripe,8309,,,Marvel Studios,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",Some assembly required.,The Avengers,Avengers,movie,,2012,1.78,2,aac,lc,1001,mp4,8574975,FALSE,720,FALSE,h264,24p,high,720,1280
,,,,,,,,,,2024-03-05T09:17:01,8.2,rottentomatoes://image.rating.upright,PG-13,8478826,2 hrs 21 mins,,,,,,plex://movie/5d77690623d5a3001f4f4ab6,,FALSE,,/volume1/PLEX_MEDIA/Genres/Superhero/MARVEL/Marvel Cinematic Universe/The Avengers - Age of Ultron.mp4,,4/22/2015,,,,,7.6,rottentomatoes://image.rating.ripe,8308,,,Marvel Studios,"When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's mightiest heroes to stop the villainous Ultron from enacting his terrible plan.",A new age has come.,Avengers: Age of Ultron,Avengers: Age of Ultron,movie,,2015,2.35,2,aac,lc,917,mp4,8478826,FALSE,536,FALSE,h264,24p,high,720,1280
,,,,,,,,,,2024-03-05T09:16:54,9,rottentomatoes://image.rating.upright,PG-13,10871412,3 hrs 1 min,,,,,,plex://movie/5d776b37fb0d55001f56046d,,FALSE,,/volume1/PLEX_MEDIA/Genres/Superhero/MARVEL/Marvel Cinematic Universe/Avengers Endgame (2019).mp4,,4/24/2019,,,,,9.4,rottentomatoes://image.rating.ripe,8038,,,Marvel Studios,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.",Avenge the fallen.,Avengers: Endgame,Avengers: Endgame,movie,,2019,2.35,6,aac,lc,2373,mp4,10871412,FALSE,800,FALSE,h264,24p,high,1080,1920
,,,,,,,,,,2024-03-05T09:16:54,9.2,rottentomatoes://image.rating.upright,PG-13,8961289,2 hrs 29 mins,,,,,,plex://movie/5d776b377a53e9001e71e283,,FALSE,,/volume1/PLEX_MEDIA/Genres/Superhero/MARVEL/Marvel Cinematic Universe/Avengers - Infinity War.mp4,,4/25/2018,,,,,8.5,rottentomatoes://image.rating.ripe,8037,,,Marvel Studios,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,An entire universe. Once and for all.,Avengers: Infinity War,Avengers: Infinity War,movie,,2018,2.35,2,aac,lc,1187,mp4,8961289,FALSE,534,FALSE,h264,24p,high,720,1280
,,,,,,,,,,2024-03-05T09:20:52,7.8,rottentomatoes://image.rating.upright,R,7131263,1 hr 59 mins,,,,,,plex://movie/5d776833103a2d001f56745e,,FALSE,,/volume1/PLEX_MEDIA/Genres/Action/Bad Boys (1995).mkv,,4/7/1995,,,,,4.3,rottentomatoes://image.rating.rotten,11008,,,Columbia Pictures,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",Whatcha gonna do?,Bad Boys,Bad Boys,movie,,1995,1.85,2,aac,he-aac,645,mkv,7131263,FALSE,688,FALSE,h264,24p,high,720,1280
,,,,,,,,,,2024-03-05T09:20:53,9.6,rottentomatoes://image.rating.upright,R,7436906,2 hrs 4 mins,,,,,,plex://movie/5d77686e0ab244002006db93,,FALSE,,/volume1/PLEX_MEDIA/Genres/Action/Bad Boys For Life (2020).mp4,,1/15/2020,,,,,7.6,rottentomatoes://image.rating.ripe,11024,,,Columbia Pictures,"Marcus and Mike have to confront new issues (career changes and midlife crises), as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",Ride together. Die together.,Bad Boys for Life,Bad Boys for Life,movie,,2020,2.35,6,aac,lc,2633,mp4,7436906,FALSE,784,FALSE,h264,24p,high,1080,1920
,,,,,,,,,,2024-03-05T09:20:53,7.8,rottentomatoes://image.rating.upright,R,8797079,2 hrs 27 mins,,,,,,plex://movie/5d776832e6d55c002040c819,,FALSE,,/volume1/PLEX_MEDIA/Genres/Action/Bad Boys II (2003).mp4,,7/18/2003,,,,,2.3,rottentomatoes://image.rating.rotten,11025,,,Columbia Pictures,"Miami is being flooded with ecstasy that's coming from Cuba through drug lord Johnny Tapia. Detectives Mike Lowrey and Marcus Burnett are on the case, and are determined to bring the man to justice. Additional drama is provided by friction with the DEA, which counts Marcus' younger sister Sydney among its agents, and from Marcus possibly transferring out of the department, leaving Mike without his longtime partner.","If you can't stand the heat, get out of Miami.",Bad Boys II,Bad Boys II,movie,,2003,1.78,2,aac,lc,1797,mp4,8797079,FALSE,1060,FALSE,h264,24p,high,1080,1920
,,,,,,,,,,2024-03-05T09:17:11,8.4,rottentomatoes://image.rating.upright,PG-13,7579989,2 hrs 6 mins,,,,,,plex://movie/5d7768257228e5001f1dccd2,,FALSE,,/volume1/PLEX_MEDIA/Genres/Superhero/DC COMICS/Batman/Batman (1989).mp4,,11/30/1988,,,,,7.6,rottentomatoes://image.rating.ripe,8546,,,Warner Bros. Pictures,"The Dark Knight of Gotham City begins his war on crime with his first major enemy being Jack Napier, a criminal who becomes the clownishly homicidal Joker.",Justice is always darkest before the dawn.,Batman,Batman 1,movie,,1988,1.78,2,aac,he-aac,1698,mp4,7579989,FALSE,1080,FALSE,h264,24p,high,1080,1920
,,,,,,,,,,2025-05-21T17:54:22,6.8,rottentomatoes://image.rating.upright,Not Rated,3994824,1 hr 7 mins,,,,,,plex://movie/5d9f3522b0262f001f6e9f5b,,TRUE,,/volume1/PLEX_MEDIA/Genres/Animated/Batman.&.Mr.Freeze.SubZero/Batman.&.Mr.Freeze.SubZero.1998.DVDRip.XviD-OLLIE.avi,,2/11/1998,,,,,9.2,rottentomatoes://image.rating.ripe,36325,,,Warner Bros. Animation,"Mr. Freeze is living in the arctic with his cryogenically-frozen wife. When a submarine destroys her containment capsule, he has to find someone to ""donate"" a new heart for her. His search turns up one donor with the right blood type: Barbara (Batgirl) Gordon. Her kidnapping sends Batman and Robin on a hurried chase to free her in time.",It's going to get Cold this Summer!,Batman & Mr. Freeze: SubZero,Batman & Mr. Freeze: SubZero,movie,,1998,1.33,2,ac3,,1884,avi,3994824,FALSE,544,FALSE,mpeg4,24p,advanced simple,480,720
,,,,,,,,,,2024-03-05T09:17:12,7.3,rottentomatoes://image.rating.upright,PG-13,7402282,2 hrs 3 mins,,,,,,plex://movie/5d776825999c64001ec2c22f,,FALSE,,/volume1/PLEX_MEDIA/Genres/Superhero/DC COMICS/Batman/Batman Returns (1992).mp4,,6/19/1992,,,,,8.2,rottentomatoes://image.rating.ripe,8560,,,Warner Bros. Pictures,"While Batman deals with a deformed man calling himself the Penguin wreaking havoc across Gotham with the help of a cruel businessman, a female employee of the latter becomes the Catwoman with her own vendetta.","The Bat, the Cat, the Penguin.",Batman Returns,Batman 2,movie,,1992,1.78,2,aac,he-aac,1739,mp4,7402282,FALSE,1072,FALSE,h264,24p,high,1080,1920
,,,,,,,,,,,,,,,,,,,,,,,,,/volume1/PLEX_MEDIA/Genres/Superhero/DC COMICS/Batman/Batman.Returns.1992.REMASTERED.1080p.BluRay.x265-RARBG.mp4,,,,,,,,,,,,,,,,,,,,1.85,6,aac,lc,2224,mp4,7587144,FALSE,1038,FALSE,hevc,24p,main 10,1080,1920
,,,,,,,,,,2024-03-05T09:17:11,3.2,rottentomatoes://image.rating.spilled,PG-13,7295487,2 hrs 2 mins,,,,,,plex://movie/5d7768255af944001f1f65a7,,FALSE,,/volume1/PLEX_MEDIA/Genres/Superhero/DC COMICS/Batman/Batman Forever (1995).mp4,,6/16/1995,,,,,4.1,rottentomatoes://image.rating.rotten,8559,,,Warner Bros. Pictures,"Batman must battle former district attorney Harvey Dent, who is now Two-Face and Edward Nygma, The Riddler with help from an amorous psychologist and a young circus acrobat who becomes his sidekick, Robin.","Courage now, truth always, Batman forever!",Batman Forever,Batman 3,movie,,1995,1.78,2,aac,he-aac,1763,mp4,7295487,FALSE,1080,FALSE,h264,24p,high,1080,1920
,,,,,,,,,,2024-03-05T09:17:13,1.6,rottentomatoes://image.rating.spilled,PG-13,7494058,2 hrs 5 mins,,,,,,plex://movie/5d776825103a2d001f563e44,,FALSE,,/volume1/PLEX_MEDIA/Genres/Superhero/DC COMICS/Batman/Batman and Robin (1997).mp4,,11/30/1996,,,,,1.2,rottentomatoes://image.rating.rotten,8569,,,Warner Bros. Pictures,"Batman and Robin are back working side-by-side to stop the villains of Gotham City, but is there tension appearing between them, especially when one villainess who calls herself Poison Ivy can make anyone fall in love with her...literally. Along with Poison Ivy, the icy Mr. Freeze is freezing anything which gets in his way from achieving his goal.","Strength Now. Courage Always. Family, Above All. Batman and Robin!",Batman & Robin,Batman 4,movie,,1996,1.78,2,aac,he-aac,1718,mp4,7494058,FALSE,1072,FALSE,h264,24p,high,1080,1920
